zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
29059,33.32853,-80.41891,Holly Hill,SC,South Carolina,TRUE,,5258,18.6,45075,Orangeburg,"{""45075"": 95.18, ""45015"": 4.82}",Orangeburg|Berkeley,45075|45015,FALSE,FALSE,America/New_York
29061,33.89923,-80.84955,Hopkins,SC,South Carolina,TRUE,,12569,55,45079,Richland,"{""45079"": 100}",Richland,45079,FALSE,FALSE,America/New_York
29062,33.99818,-80.60785,Horatio,SC,South Carolina,TRUE,,10,0.3,45085,Sumter,"{""45085"": 100}",Sumter,45085,FALSE,FALSE,America/New_York
29063,34.13948,-81.20457,Irmo,SC,South Carolina,TRUE,,38754,373,45079,Richland,"{""45079"": 97.19, ""45063"": 2.81}",Richland|Lexington,45079|45063,FALSE,FALSE,America/New_York
29065,34.29495,-81.29239,Jenkinsville,SC,South Carolina,TRUE,,558,8.4,45039,Fairfield,"{""45039"": 100}",Fairfield,45039,FALSE,FALSE,America/New_York
29067,34.54976,-80.53268,Kershaw,SC,South Carolina,TRUE,,10771,21.9,45057,Lancaster,"{""45057"": 54.13, ""45055"": 45.87}",Lancaster|Kershaw,45057|45055,FALSE,FALSE,America/New_York
29069,34.18798,-80.09654,Lamar,SC,South Carolina,TRUE,,4460,21.9,45031,Darlington,"{""45031"": 78.46, ""45061"": 21.54}",Darlington|Lee,45031|45061,FALSE,FALSE,America/New_York
29070,33.91742,-81.45517,Leesville,SC,South Carolina,TRUE,,16357,38.5,45063,Lexington,"{""45063"": 77.95, ""45081"": 22.05}",Lexington|Saluda,45063|45081,FALSE,FALSE,America/New_York
29072,33.9985,-81.27098,Lexington,SC,South Carolina,TRUE,,67669,384,45063,Lexington,"{""45063"": 100}",Lexington,45063,FALSE,FALSE,America/New_York
29073,33.89299,-81.23774,Lexington,SC,South Carolina,TRUE,,49849,235.2,45063,Lexington,"{""45063"": 100}",Lexington,45063,FALSE,FALSE,America/New_York
29074,34.4512,-80.8144,Liberty Hill,SC,South Carolina,TRUE,,215,3.9,45055,Kershaw,"{""45055"": 100}",Kershaw,45055,FALSE,FALSE,America/New_York
29075,34.19985,-81.37581,Little Mountain,SC,South Carolina,TRUE,,2999,28,45071,Newberry,"{""45071"": 66.45, ""45079"": 26.93, ""45063"": 6.62}",Newberry|Richland|Lexington,45071|45079|45063,FALSE,FALSE,America/New_York
29078,34.18162,-80.6994,Lugoff,SC,South Carolina,TRUE,,15771,48.4,45055,Kershaw,"{""45055"": 88.54, ""45079"": 11.46}",Kershaw|Richland,45055|45079,FALSE,FALSE,America/New_York
29079,34.289,-80.11318,Lydia,SC,South Carolina,TRUE,,14,50.7,45031,Darlington,"{""45031"": 100}",Darlington,45031,FALSE,FALSE,America/New_York
29080,34.01525,-80.08374,Lynchburg,SC,South Carolina,TRUE,,2921,8.8,45061,Lee,"{""45061"": 55.64, ""45085"": 44.36}",Lee|Sumter,45061|45085,FALSE,FALSE,America/New_York
29081,33.09161,-81.0426,Ehrhardt,SC,South Carolina,TRUE,,1195,5.7,45009,Bamberg,"{""45009"": 85.4, ""45029"": 14.6}",Bamberg|Colleton,45009|45029,FALSE,FALSE,America/New_York
29082,33.04012,-80.93868,Lodge,SC,South Carolina,TRUE,,426,4.4,45029,Colleton,"{""45029"": 96.81, ""45009"": 3.19}",Colleton|Bamberg,45029|45009,FALSE,FALSE,America/New_York
29101,34.47798,-80.24038,McBee,SC,South Carolina,TRUE,,2592,8.2,45025,Chesterfield,"{""45025"": 87.28, ""45031"": 12.72}",Chesterfield|Darlington,45025|45031,FALSE,FALSE,America/New_York
29102,33.6437,-80.19225,Manning,SC,South Carolina,TRUE,,15831,25.1,45027,Clarendon,"{""45027"": 100}",Clarendon,45027,FALSE,FALSE,America/New_York
29104,33.99524,-80.21373,Mayesville,SC,South Carolina,TRUE,,1464,8.6,45061,Lee,"{""45061"": 51.67, ""45085"": 48.33}",Lee|Sumter,45061|45085,FALSE,FALSE,America/New_York
29105,33.80764,-81.59047,Monetta,SC,South Carolina,TRUE,,1198,15.1,45003,Aiken,"{""45003"": 76.04, ""45081"": 23.96}",Aiken|Saluda,45003|45081,FALSE,FALSE,America/New_York
29107,33.52348,-81.11856,Neeses,SC,South Carolina,TRUE,,2709,15,45075,Orangeburg,"{""45075"": 100}",Orangeburg,45075,FALSE,FALSE,America/New_York
29108,34.29805,-81.62433,Newberry,SC,South Carolina,TRUE,,19857,36.5,45071,Newberry,"{""45071"": 100}",Newberry,45071,FALSE,FALSE,America/New_York
29111,33.78648,-80.01433,New Zion,SC,South Carolina,TRUE,,1636,9.7,45027,Clarendon,"{""45027"": 88.39, ""45089"": 11.61}",Clarendon|Williamsburg,45027|45089,FALSE,FALSE,America/New_York
29112,33.62662,-81.0837,North,SC,South Carolina,TRUE,,3627,11.6,45075,Orangeburg,"{""45075"": 88.14, ""45017"": 9.0, ""45063"": 2.86}",Orangeburg|Calhoun|Lexington,45075|45017|45063,FALSE,FALSE,America/New_York
29113,33.43514,-81.13173,Norway,SC,South Carolina,TRUE,,2215,20.6,45075,Orangeburg,"{""45075"": 100}",Orangeburg,45075,FALSE,FALSE,America/New_York
29114,33.95436,-79.93537,Olanta,SC,South Carolina,TRUE,,1459,16.3,45041,Florence,"{""45041"": 58.8, ""45085"": 39.52, ""45027"": 1.68}",Florence|Sumter|Clarendon,45041|45085|45027,FALSE,FALSE,America/New_York
29115,33.47673,-80.84758,Orangeburg,SC,South Carolina,TRUE,,27024,83.7,45075,Orangeburg,"{""45075"": 100}",Orangeburg,45075,FALSE,FALSE,America/New_York
29117,33.49828,-80.85,Orangeburg,SC,South Carolina,TRUE,,555,2188.1,45075,Orangeburg,"{""45075"": 100}",Orangeburg,45075,FALSE,FALSE,America/New_York
29118,33.57056,-80.89501,Orangeburg,SC,South Carolina,TRUE,,16051,80.9,45075,Orangeburg,"{""45075"": 92.88, ""45017"": 7.12}",Orangeburg|Calhoun,45075|45017,FALSE,FALSE,America/New_York
29122,34.24015,-81.32532,Peak,SC,South Carolina,TRUE,,75,66.6,45071,Newberry,"{""45071"": 100}",Newberry,45071,FALSE,FALSE,America/New_York
29123,33.76563,-81.25844,Pelion,SC,South Carolina,TRUE,,7511,42.6,45063,Lexington,"{""45063"": 100}",Lexington,45063,FALSE,FALSE,America/New_York
29125,33.70165,-80.47434,Pinewood,SC,South Carolina,TRUE,,2969,9.9,45085,Sumter,"{""45085"": 53.33, ""45027"": 46.67}",Sumter|Clarendon,45085|45027,FALSE,FALSE,America/New_York
29126,34.32195,-81.41932,Pomaria,SC,South Carolina,TRUE,,2415,12,45071,Newberry,"{""45071"": 100}",Newberry,45071,FALSE,FALSE,America/New_York
29127,34.16568,-81.51192,Prosperity,SC,South Carolina,TRUE,,9042,34.8,45071,Newberry,"{""45071"": 93.54, ""45081"": 6.46}",Newberry|Saluda,45071|45081,FALSE,FALSE,America/New_York
29128,34.0963,-80.53268,Rembert,SC,South Carolina,TRUE,,3891,14,45085,Sumter,"{""45085"": 64.5, ""45055"": 23.99, ""45061"": 11.51}",Sumter|Kershaw|Lee,45085|45055|45061,FALSE,FALSE,America/New_York
29129,33.79236,-81.66823,Ridge Spring,SC,South Carolina,TRUE,,4311,19.9,45003,Aiken,"{""45003"": 55.0, ""45081"": 32.8, ""45037"": 12.2}",Aiken|Saluda|Edgefield,45003|45081|45037,FALSE,FALSE,America/New_York
